t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0008,rehab,safe_near_limit_slow,78.15763290350779,-666.597999177783,264.48320352086716,-177.67160185362368,0.3041009173373279,-149.7774510138267,0.0033,0.0011,0.0015,-0.0633,-0.0246,-0.044,84.24716836155051,29.915907453782488,85.57014389793471,-27.223086886935764,-89.1083272298177,-36.06910705566406,-0.05441495687654703,-0.0,0.007050013778233292,-0.007103814019097222,-0.0,-0.0,-0.0858,-0.0257,0.739,-0.02451,0.00455,-0.00621,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.0212,rehab,safe_near_limit_slow,78.15771334342774,-666.5979760403073,264.48328126827056,-177.67159626184204,0.304096234860468,-149.77742725026405,0.0026,0.0008,0.0011,-0.0543,-0.021,-0.0393,84.24717516002089,29.915900655312115,85.57014389793471,-27.223086886935764,-89.1083272298177,-36.06912400987413,-0.0,-0.05441495687654703,-0.030477542688350866,-0.0028822157118055555,-0.0,-0.06785074869791667,0.2611,-0.0203,0.7737,0.0231,-0.01228,-0.00294,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.0409,rehab,safe_near_limit_slow,78.15763424778284,-666.5979853141603,264.48328126827056,-177.67159626184204,0.30409623486046794,-149.77743404873445,0.0015,0.0004,0.0004,-0.0369,-0.0143,-0.0297,84.24716836155051,29.915900655312115,85.57014389793471,-27.223086886935764,-89.1083272298177,-36.06912400987413,-0.05441495687654703,-0.0,0.0017608038269647276,0.0003306070963541667,-0.0,-0.06785074869791667,-0.0762,-0.1125,-0.035,-0.01143,-0.00521,0.00067,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.0609,rehab,safe_near_limit_slow,78.1578560849241,-666.5979559140201,264.48328087616403,-177.6716012992863,0.3040897330087629,-149.77742240675315,0.0006,0.0001,-0.0002,-0.0213,-0.0082,-0.0202,84.24718875696163,29.915900655312115,85.57014389793471,-27.223086886935764,-89.10833570692274,-36.069115532769096,-0.0,-0.0,-0.007077207659730817,0.050040351019965276,-0.0,-0.0,-0.0974,-0.1676,0.4305,-0.00854,-0.00687,0.00026,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.0808,rehab,safe_near_limit_slow,78.15779549081167,-666.5979368285285,264.483228788314,-177.67160186454848,0.3041009022170338,-149.77743740621057,0.0001,-0.0001,-0.0006,-0.009,-0.0036,-0.012,84.24718195849125,29.915900655312115,85.5701506964051,-27.223086886935764,-89.1083272298177,-36.06910705566406,-0.05441495687654703,-0.0,0.02490279698135829,0.029271443684895832,-0.0,-0.0,-0.0625,-0.0557,0.1377,-0.00473,-0.0053,0.00254,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.1013,rehab,safe_near_limit_slow,78.15771375933299,-666.5979749951111,264.4831858814323,-177.6716086573844,0.30410556755223606,-149.7774356740737,0.0005,-0.0001,-0.001,0.0011,-0.0001,-0.0064,84.24717516002089,29.915907453782488,85.57014389793471,-27.223078409830727,-89.1083272298177,-36.069115532769096,-0.0,-0.0,0.01830828071820854,0.021964179144965276,-0.0,-0.0,-0.0785,-0.0928,-0.0988,-0.00578,-0.00078,-1e-05,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.1208,rehab,safe_near_limit_slow,78.15769308171708,-666.5980193084723,264.4833509955648,-177.67158902768065,0.3040814486407878,-149.77745300123928,0.0009,-0.0,-0.0011,0.0075,0.0016,0.0009,84.24717516002089,29.915900655312115,85.57013709946435,-27.223095364040798,-89.10833570692274,-36.06909857855903,-0.0,-0.0,-0.04242925360651299,3.390842013888889e-05,-0.0,-0.0,-0.0311,-0.0265,0.0743,-0.01545,-0.00315,-0.0038,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.1412,rehab,safe_near_limit_slow,78.15781264807165,-666.5979223327719,264.48309895307386,-177.67160784176883,0.3041153763029826,-149.77742869139044,0.0003,0.0002,-0.0009,0.0082,0.0016,0.0133,84.24718195849125,29.915907453782488,85.57015749487546,-27.223086886935764,-89.10831875271268,-36.069115532769096,-0.0,0.05441495687654703,4.079082224628713e-05,-0.006349351671006944,-0.0,-0.0,-0.0018,-0.0332,0.6008,-0.02087,0.0063,-0.00985,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.161,rehab,safe_near_limit_slow,78.15777740518678,-666.5979641426936,264.48318548932576,-177.6716136498733,0.304098721300051,-149.77742915880623,0.0008,0.0002,-0.0002,0.0037,0.0016,0.0159,84.24718195849125,29.915907453782488,85.57014389793471,-27.223078409830727,-89.10833570692274,-36.069115532769096,-0.05441495687654703,0.05441495687654703,-0.002386263101407797,-0.017047458224826388,-0.0,0.06785074869791667,-0.089,0.0375,0.5551,-0.0212,0.00225,-0.00576,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.1808,rehab,safe_near_limit_slow,78.1578688988818,-666.5979863852962,264.48323836138707,-177.67160314458934,0.3041015889956777,-149.7774220631665,0.0016,0.0001,0.0003,-0.0026,0.0021,0.0081,84.24718875696163,29.915907453782488,85.57013709946435,-27.223078409830727,-89.1083272298177,-36.069115532769096,-0.05441495687654703,-0.0,-0.010204504031946164,0.00037299262152777775,-0.0,-0.0,0.0026,-0.0173,0.3028,-0.02038,-0.0092,-0.00594,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
0.2009,rehab,safe_near_limit_slow,78.15789045214619,-666.5979280880056,264.48313379359,-177.67160922264887,0.30411673675947387,-149.7774302781224,0.001,0.0002,-0.0004,-0.0034,0.0024,0.0012,84.24718875696163,29.915907453782488,85.5701506964051,-27.223078409830727,-89.10831875271268,-36.06910705566406,-0.05441495687654703,-0.0,0.012121672677521659,0.010528564453125,-0.0,-0.0,-0.0798,-0.0525,-0.1741,-0.01666,-0.00069,5e-05,0.000941441219765693,0.0010232588974758983,0.0008030119352042675,0.0006279067602008581,0.0005287714302539825,0.000410166714573279,0.011742024682462215,0.008458539843559265,0.011736891232430935,passive,0
