t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0005,rehab,mild_large_slow,86.0396214379,-666.7981823377,256.3484938359,-177.3865177921,0.1423199919,-149.9831186133,97.3268,3.0961,-109.3959,-59.1778,-128.7973,144.2535,79.6069367773,27.8735800195,82.7528681134,-23.5138630424,-89.0015628935,-39.350092401,-4.2494440444,-3.9445432406,-5.5140429802,8.3834487708,-2.8236028068,-6.0432400954,1.4035,-0.9871,4.2487,-0.02598,0.02219,0.01358,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.0205,rehab,mild_large_slow,87.9716068907,-666.7595305113,254.1819656761,-177.390169736,0.1426765393,-149.9862724401,95.8718,0.769,-107.2569,-86.3265,-103.9133,69.651,79.5045154423,27.8001624915,82.6512334513,-23.3545543404,-89.0281309343,-39.4504239123,-5.9926894538,-3.397209558,-4.6494232273,7.5474214211,0.1667987211,-3.989911036,1.4881,-1.0438,3.9556,-0.02396,0.02004,0.01106,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.0405,rehab,mild_large_slow,89.874491474,-666.7674207968,252.0582184246,-177.3882228094,0.1446253154,-149.9834206747,93.8737,-1.0604,-106.6099,-39.9239,8.112,-19.4875,79.3672291992,27.7376916371,82.5668911843,-23.2119661855,-88.9948909446,-39.5096888425,-5.333230575,-2.0066904808,-3.8254374589,6.6206976744,-0.219372624,-5.6774056533,1.5867,-1.0216,4.5634,-0.02989,0.02424,0.0162,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.0605,rehab,mild_large_slow,91.726556251,-666.801946038,249.9175700989,-177.3875264413,0.144730922,-149.9935329022,94.2748,1.0935,-108.0364,-60.9555,45.7357,0.9011,79.2911862193,27.7198948722,82.4982159529,-23.0897264335,-89.0369058393,-39.6775201385,-5.6181352276,-2.7618990949,-4.1024625896,5.3715978728,-1.1142606774,-6.3641491762,1.633,-1.3221,4.4848,-0.02966,0.02309,0.01394,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.0805,rehab,mild_large_slow,93.6454833291,-666.7236801168,247.7367629608,-177.3880260838,0.1434497971,-149.9863980726,91.4355,0.769,-106.5738,-128.5194,-48.5245,16.0612,79.1425037901,27.6272156733,82.4027926807,-22.9971022706,-89.0394613717,-39.7642548095,-6.7847310099,-3.1711116132,-4.6664783332,6.7344937721,-0.0230719059,-5.7140192114,1.3213,-0.8925,3.7428,-0.02039,0.01875,0.00775,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.1005,rehab,mild_large_slow,95.3839767848,-666.771184415,245.6546162816,-177.3935304624,0.146378582,-149.991309243,89.134,-0.8475,-107.3939,-109.3979,-2.6606,-28.8852,79.0197969789,27.5930504077,82.3115568196,-22.8203466826,-89.0378287155,-39.9060809069,-6.7797900559,-3.1469462743,-4.1306056343,6.8793417611,0.7824415834,-6.119992881,1.7219,-1.1283,4.5245,-0.03175,0.02404,0.01253,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.1205,rehab,mild_large_slow,97.2108442019,-666.7575787124,243.4410054394,-177.3894955486,0.1419082133,-149.9847113668,87.0596,0.6626,-107.7293,-47.003,28.1535,34.0746,78.8713121878,27.5013378224,82.2375684553,-22.7219286002,-89.0081637084,-40.0090545248,-6.0633644251,-4.2668497787,-3.7645051429,6.8412587521,0.230968224,-4.7789045797,2.0261,-1.376,4.7093,-0.03606,0.02222,0.01641,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.1405,rehab,mild_large_slow,98.8663607276,-666.7446797244,241.3454461512,-177.3905123083,0.1460076544,-149.98065456,87.2539,0.2787,-106.031,-40.6082,-26.4811,14.0443,78.7772624019,27.4223764166,82.1609766139,-22.5466963325,-89.0285899866,-40.0972370901,-5.6896137392,-3.7153695313,-3.5924111589,6.9166333027,-1.1650606766,-5.2953347884,1.8617,-1.172,4.5448,-0.03274,0.02245,0.01704,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.1605,rehab,mild_large_slow,100.7010002707,-666.7464316755,239.1997672464,-177.386356514,0.1410774621,-149.9832934968,85.4353,-0.3966,-107.1675,-200.1496,11.9684,-4.6461,78.6437276383,27.3527230411,82.093872009,-22.4452632681,-89.0547661355,-40.2208679163,-6.0435901802,-3.9582795575,-4.4732022431,6.1929764265,-0.3647388487,-5.8311403366,1.8445,-1.185,4.4655,-0.02796,0.02521,0.01547,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.1805,rehab,mild_large_slow,102.2837715231,-666.7605447971,237.0587468785,-177.3909007104,0.1417442245,-149.9866795881,79.2479,0.7574,-106.2168,-126.8576,16.2832,42.7096,78.5355187947,27.2640452343,81.9820485242,-22.2989772754,-89.0431795405,-40.3304827036,-5.7218960455,-2.7860138836,-4.8978919822,5.8745730981,0.5280640039,-4.7329257627,1.8591,-1.261,4.5295,-0.03269,0.0211,0.01332,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.2005,rehab,mild_large_slow,103.870916954,-666.7161352648,234.9510953189,-177.3865783894,0.1451386392,-149.9806274566,80.361,0.2547,-105.4591,17.0917,-46.4082,29.7089,78.4148517964,27.2412824858,81.8979563297,-22.2102803441,-89.0336435753,-40.4101849468,-6.0677622088,-2.2948079745,-4.3542268006,5.9255175583,-0.0733364946,-4.6164177425,1.9245,-1.1696,4.2685,-0.02844,0.02123,0.01682,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.2205,rehab,mild_large_slow,105.4982101921,-666.7503568109,232.8403828957,-177.3892521186,0.1439980885,-149.9855464782,79.9316,-1.0989,-105.0284,-86.2158,17.6536,-10.9922,78.2928083064,27.1722529153,81.8078794522,-22.0619565731,-89.0461130003,-40.5151394133,-5.66941659,-2.7017459283,-3.0212333404,6.3899788382,-0.2904719066,-4.4508070303,2.0818,-1.4099,4.7408,-0.03178,0.02165,0.01873,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.2405,rehab,mild_large_slow,107.0681804201,-666.7600919095,230.7499576067,-177.3848093763,0.1440975875,-149.9874858015,76.9123,0.9608,-105.8988,-113.2942,46.6846,32.2257,78.1880751328,27.1332126486,81.7771069961,-21.9546811906,-89.0452624516,-40.588217228,-5.7523896889,-2.5156372175,-3.9807362472,6.1577747865,-0.9845677133,-5.0599120883,2.0593,-1.2256,4.3321,-0.02674,0.01889,0.01559,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.2605,rehab,mild_large_slow,108.5747036368,-666.7119230356,228.6044313941,-177.3929787568,0.1410532724,-149.9817341503,75.3998,0.7685,-103.7394,-76.0782,-35.0877,107.5651,78.0627127188,27.0716274266,81.6486500023,-21.8156455816,-89.0854957088,-40.7175358968,-5.6717259915,-4.0570872821,-4.4724808692,7.6946290102,-0.3059742327,-5.5379956207,2.0109,-1.1963,4.1535,-0.02787,0.01649,0.01027,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.2805,rehab,mild_large_slow,110.084173224,-666.7293531667,226.6003810192,-177.390969765,0.1408925325,-149.9769136295,73.8692,-0.4427,-101.5962,-77.5643,-9.2776,26.2956,77.9612060932,26.9709291574,81.5982077613,-21.6468960302,-89.0575014209,-40.8097370528,-5.2626001749,-3.0892543371,-2.7826515096,6.7686631565,0.445550625,-5.1943929264,2.2335,-1.3143,4.446,-0.03026,0.02046,0.0167,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.3005,rehab,mild_large_slow,111.5294719078,-666.7296295849,224.5405840065,-177.3895340687,0.1460980671,-149.9813685261,72.2972,0.3974,-102.6876,-134.1331,31.179,-33.9136,77.8522087118,26.9480572531,81.5373439419,-21.5448990554,-89.0676736838,-40.9253116139,-6.5339747331,-1.8945748963,-4.3180474892,4.0915410905,0.2240491643,-5.178368403,2.1133,-1.1796,4.1638,-0.0291,0.02067,0.01553,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.3205,rehab,mild_large_slow,112.9760632053,-666.7134586288,222.4928773981,-177.3868509041,0.1422222431,-149.9876983999,68.5039,0.8045,-102.9527,-144.2002,12.6551,30.7729,77.6998471039,26.8951461615,81.4254858617,-21.4832343866,-89.0485394543,-41.016871789,-5.279632346,-3.028236237,-3.9646616192,4.5345993557,-0.654102424,-4.8136221479,2.3713,-1.3996,4.6908,-0.03107,0.01998,0.02041,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.3405,rehab,mild_large_slow,114.2696272157,-666.6974497974,220.4224747845,-177.3874123023,0.1437985773,-149.9873302645,66.5292,0.9036,-101.4567,-54.7266,2.7673,92.2941,77.641023418,26.8269278036,81.3787574771,-21.3635150812,-89.0938377808,-41.1178564998,-4.4989413253,-3.4097961032,-3.0007694786,6.4167044737,-0.3035827437,-4.1777305046,2.3277,-1.2805,4.4748,-0.0294,0.01944,0.01708,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.3605,rehab,mild_large_slow,115.6372328415,-666.6773159793,218.4346104603,-177.3906346964,0.1451208947,-149.9819607961,66.3148,0.9152,-99.261,-86.1762,-31.3625,69.8517,77.5198894508,26.7587543174,81.3054550826,-21.2265662076,-89.0606827641,-41.1839810091,-5.299110672,-3.586028806,-3.3492545544,5.9404730755,-0.3000802955,-4.1514698062,2.2505,-1.1414,4.2622,-0.0267,0.01949,0.01275,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.3805,rehab,mild_large_slow,116.9222198971,-666.660842342,216.4520360939,-177.3872652856,0.1416923816,-149.980651676,63.0822,-0.3509,-98.6626,-104.7126,-25.0047,33.0635,77.4290589911,26.6834866514,81.2447872949,-21.1258961581,-89.1058409926,-41.283915292,-4.5096021882,-2.3252534705,-2.5379658948,6.4517242545,-0.0773896528,-5.1140225297,2.3635,-1.2668,4.7362,-0.0303,0.01948,0.01599,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
0.4005,rehab,mild_large_slow,118.160520616,-666.6913532877,214.4881062236,-177.3873217881,0.1407864168,-149.9823122989,62.1263,-0.085,-97.9384,-77.7843,20.2978,73.9271,77.3395053633,26.6657441786,81.2039364468,-20.9684972374,-89.0637783502,-41.3885419103,-5.3081408237,-1.9532303555,-3.7989881522,6.3415704211,0.111920701,-4.9154111995,2.2393,-1.1304,4.2709,-0.02642,0.01446,0.01665,0.00115,0.0011,0.0012,0.0007,0.00074,0.00068,0.0145,0.0152,0.0158,passive,1
