t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0007,rehab,safe_near_limit_fast,80.20313835053925,-666.6344243132434,262.4827457127883,-177.65143806748168,0.2916354565939642,-149.8536641977613,-0.1625,-0.0266,0.1598,4.6069,0.9508,1.2483,84.42681114272315,30.063005957272974,85.6922716197401,-27.523091634114582,-89.11320156521268,-35.81650627983941,-0.0,-0.0,-0.03453622950185643,-0.01408047146267361,-0.06785074869791667,-0.0,-2.2305,-0.3123,-2.3301,-0.03032,0.0172,0.05579,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.0211,rehab,safe_near_limit_fast,80.20463699334664,-666.6342938936551,262.4821311933599,-177.65148906303918,0.29167181096368516,-149.85352666200362,-0.0765,-0.0202,0.0925,4.5092,0.7804,-1.0592,84.42694031366027,30.063053546565595,85.69227841821048,-27.523083157009548,-89.11320156521268,-35.81651475694444,-0.0,-0.0,0.002318278397663985,0.011986626519097222,-0.0,-0.06785074869791667,-2.311,-0.2715,-1.9574,-0.03438,0.02876,0.05874,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.0408,rehab,safe_near_limit_fast,80.20567181999205,-666.6342687088362,262.48169964820687,-177.6515185589105,0.29170350387202854,-149.8534380515207,0.046,-0.0088,-0.0115,3.4904,0.4593,-4.2259,84.42702869377514,30.06309433738784,85.6922716197401,-27.523074679904514,-89.11319308810764,-35.81651475694444,0.05441495687654703,-0.05441495687654703,0.01630953042814047,0.0007798936631944444,-0.0,-0.06785074869791667,-2.2099,-0.3485,-1.3084,-0.03573,0.00425,0.04651,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.0608,rehab,safe_near_limit_fast,80.20737162904109,-666.6341634612168,262.4807575266124,-177.6515836602748,0.29178165045921534,-149.8532945513981,0.0792,-0.0,-0.0604,0.9473,0.1765,-4.8324,84.427171461653,30.06316912056196,85.69227841821048,-27.523057725694443,-89.11316765679253,-35.81651475694444,0.05441495687654703,0.05441495687654703,0.005316403832766089,0.007476806640625,0.06785074869791667,-0.0,-2.3131,-0.3507,-1.5797,-0.04632,0.01744,0.05579,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.0811,rehab,safe_near_limit_fast,80.2074728292084,-666.6342450967918,262.48093120564397,-177.65157504157244,0.2917438727704691,-149.85327337766503,0.0197,0.0056,-0.0512,-3.0487,-0.0455,-2.9021,84.42718505859375,30.06316912056196,85.69225802279935,-27.523066202799477,-89.11319308810764,-35.81652323404948,-0.05441495687654703,-0.0,0.023828638662206063,-0.00032212999131944444,-0.0,-0.0,-2.4597,-0.2249,-1.7632,-0.0609,0.03532,0.05649,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.1011,rehab,safe_near_limit_fast,80.20162794516817,-666.6352563188228,262.48369572304364,-177.65150918446398,0.29171437177002557,-149.85364524389462,-0.1023,0.0104,-0.0433,-8.3966,-0.2327,1.3795,84.42681114272315,30.06308074044709,85.69206086715849,-27.52283732096354,-89.11318461100261,-35.81661648220486,-0.05441495687654703,-0.0,-0.010211302502320545,0.003238254123263889,-0.0,-0.0,-2.347,-0.4481,-1.9472,-0.04729,0.00389,0.04416,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.1208,rehab,safe_near_limit_fast,80.19490616514194,-666.6363777395271,262.4879366948414,-177.65153170254501,0.29173483311785,-149.85396150011312,-0.2156,0.0081,-0.0895,-13.9176,-0.3113,6.9683,84.42618568344872,30.06286318939511,85.69174133905089,-27.522303263346352,-89.11317613389757,-35.81683688693576,-0.05441495687654703,-0.0,-0.02162593426090656,0.0872802734375,-0.0,-0.0,-2.2918,-0.4587,-1.3985,-0.04551,0.00746,0.04465,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.1413,rehab,safe_near_limit_fast,80.18655023959968,-666.6348704357149,262.4893633040133,-177.65310168870337,0.2928433999836258,-149.85359072666944,-0.6326,-0.0083,0.1395,-23.5285,-0.3215,18.3476,84.42549903794091,30.062686429165378,85.69111587977645,-27.519946628146702,-89.11316765679253,-35.81771002875434,-0.0,-0.05441495687654703,-0.029029468498607672,0.17175462510850695,-0.06785074869791667,-0.06785074869791667,-2.1609,-0.4668,-1.8818,-0.03129,0.00439,0.04852,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.161,rehab,safe_near_limit_fast,80.17536421487883,-666.6328411847129,262.49210945982037,-177.6551262757778,0.2942992920034922,-149.8527989961513,-1.2237,-0.0301,0.5949,-36.8847,-0.3271,35.4716,84.42465602761447,30.062387296468906,85.69036804803527,-27.516649034288193,-89.11312527126736,-35.819193522135414,-0.10882991375309406,-0.0,-0.05515599014735458,0.2611626519097222,-0.0,-0.13570149739583334,-1.949,-0.4918,-1.4904,-0.03798,0.00185,0.04461,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.1811,rehab,safe_near_limit_fast,80.15903521449081,-666.6324106222552,262.49852310587494,-177.65688295591937,0.29549360531511454,-149.85166414021947,-2.0686,-0.0374,1.4506,-50.0183,-0.1364,54.0831,84.42291561919863,30.06182302342783,85.68890637690478,-27.511706882052952,-89.1131083170573,-35.822296142578125,-0.10882991375309406,-0.10882991375309406,-0.11805543805112934,0.3618367513020833,-0.0,-0.339262220594618,-2.2136,-0.4826,-1.0346,-0.0223,0.00601,0.0456,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.2011,rehab,safe_near_limit_fast,80.09705312406669,-666.63630588183,262.53671816399725,-177.65987506844752,0.2975020930327993,-149.8499263562185,-2.975,-0.0181,2.4822,-62.3608,0.292,72.3738,84.41752443219175,30.05952514044129,85.68453496045406,-27.501237657335068,-89.11304897732205,-35.82932366265191,-0.2720815828531095,-0.16324487062964108,-0.21844165159924195,0.5113135443793403,-0.0,-0.339262220594618,-2.1112,-0.4578,-1.2025,-0.01985,0.00049,0.04673,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.2209,rehab,safe_near_limit_fast,80.03169624168356,-666.6377103651255,262.59190099715636,-177.66115007411668,0.29830958888477244,-149.84922379971553,-4.3653,-0.0028,4.1423,-74.2849,0.7604,88.9624,84.41182051554765,30.05569080315014,85.68048307211092,-27.491667005750866,-89.11298116048177,-35.835630628797745,-0.435333251953125,-0.2720815828531095,-0.29393866510674505,0.67840576171875,-0.0,-0.339262220594618,-2.2566,-0.6526,-1.6292,-0.04322,0.01038,0.04892,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
0.2409,rehab,safe_near_limit_fast,79.89807933007705,-666.6388964754551,262.7211799413527,-177.6619823141837,0.2987214067436486,-149.84870947316966,-6.487,-0.0063,6.6568,-85.5108,1.0621,102.0383,84.40014754191483,30.0464924727336,85.67234530307279,-27.47307671440972,-89.11283704969618,-35.84761725531684,-0.544163165706219,-0.435333251953125,-0.4060862324025371,0.9026506212022569,-0.0,-0.5428229437934028,-2.1875,-0.6529,-1.5316,-0.03966,0.00276,0.0476,0.000896560843102634,0.0010002665221691132,0.0012017011176794767,0.00041550752939656377,0.0005005536368116736,0.0006072662072256207,0.011570200324058533,0.0092311417683959,0.00862911343574524,passive,0
