t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0005,rehab,danger_fast_jerk,-22.0972589582,-665.7243403301,331.1365227184,-177.3899544443,0.1426441256,-149.9864806278,334.7924,4.5793,-116.7028,27925.9767,230.595,-15404.2669,85.413452901,31.0188970348,86.7388267075,-29.7900780742,-88.8461078304,-34.0655104454,-20.7844064605,-20.4556361451,-2.7862363971,16.1907773211,-5.714255051,-11.5931618425,-2.9923,6.4543,24.4943,-0.03858,0.16438,-0.04147,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.0205,rehab,danger_fast_jerk,-11.6454277117,-665.6083661084,326.621542444,-177.393077975,0.1436675885,-149.9810896579,710.3907,7.0181,-334.7952,9633.8504,13.2913,-6404.977,84.8863394152,30.6340147981,86.4664824546,-29.2760954358,-88.8954276497,-34.5021222196,-31.9269421145,-18.0325875251,-24.4481888998,35.2074865199,0.7822731223,-32.0680155786,-2.2228,6.0741,24.8156,-0.03395,0.14582,-0.04329,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.0405,rehab,danger_fast_jerk,6.3183689548,-665.4436146217,317.7447133794,-177.3900860904,0.1431621617,-149.9862801182,720.1464,5.1109,-372.9019,-3633.7531,-110.7539,190.2621,84.1363752164,30.2975935338,85.7608991515,-28.3817786134,-88.8148169056,-35.3482310685,-34.7596859,-13.8543913916,-22.7451281696,39.9807901202,-0.3167471218,-33.9757914927,0.0331,5.9114,24.1931,-0.03642,0.14982,-0.02007,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.0605,rehab,danger_fast_jerk,17.1604299974,-665.4039287995,311.7054674281,-177.3876206034,0.1449041429,-149.9818287554,565.0406,2.588,-327.1847,-3055.7551,-60.3171,-269.7088,83.4959519792,30.0798391424,85.5566773278,-27.676863831,-88.9080975346,-35.8611538793,-30.8704602409,-15.6361881588,-19.1711887963,31.7613576067,-3.3988518207,-25.2277879537,0.7889,5.9946,22.6765,-0.03357,0.1264,-0.02434,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.0805,rehab,danger_fast_jerk,28.9199918381,-665.3400951172,304.6573234381,-177.3870124289,0.1424076907,-149.9881260063,597.9162,2.6982,-383.6902,1332.4208,-29.6596,-3019.6763,82.9015568067,29.6721460074,84.9940515997,-27.1113243091,-88.9507709784,-36.3573425867,-30.3639798503,-23.1998893215,-23.2838971047,32.5948550128,-0.2065515051,-25.7218394582,1.8608,6.0107,23.8767,-0.03375,0.14334,-0.01794,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.1005,rehab,danger_fast_jerk,41.0770796083,-665.2959989169,296.3578583533,-177.3884591594,0.1421302225,-149.9886758852,618.3374,1.4016,-447.9718,442.8668,-28.8347,-2994.9622,82.2813927852,29.1518435695,84.6253214436,-26.3730696305,-88.9163595948,-36.8900274576,-32.8018834624,-19.1819704501,-21.8707231676,36.4376225055,-0.666112043,-28.1258080149,2.4691,4.7061,20.3414,-0.02814,0.1151,-0.00972,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.1205,rehab,danger_fast_jerk,53.6534879786,-665.2840309728,286.7384513585,-177.3862514311,0.1421134876,-149.9842142881,615.6309,1.5449,-503.4887,-355.5219,-8.8465,-2379.206,81.5894814682,28.9048671894,84.119222673,-25.6538194089,-88.9774154601,-37.4823749073,-33.6819680477,-16.2041254184,-21.732516398,39.3633358573,-3.3512379746,-33.2415998157,4.0924,5.1147,21.1732,-0.03753,0.11358,-0.00641,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.1405,rehab,danger_fast_jerk,65.7023160711,-665.2342045734,276.2183097438,-177.3830457849,0.1442187077,-149.9824624312,604.1165,1.0477,-543.14,-1005.4926,-82.703,-1856.2659,80.9341140633,28.5036785528,83.7560207877,-24.7985361962,-89.0504091138,-38.2196914502,-35.2009248727,-19.6076628342,-24.7485202785,38.0852125084,0.9664979881,-33.0763329737,4.7353,4.524,19.2405,-0.04255,0.10683,0.00126,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.1605,rehab,danger_fast_jerk,77.818149071,-665.2421211629,265.0128496006,-177.3847192706,0.1465691118,-149.9789521744,575.4112,-1.7633,-577.7394,-1777.8686,-68.53,-1487.2389,80.1814444733,28.120560676,83.1292818618,-24.1304109086,-88.9387555406,-38.8054282262,-35.9862215009,-16.5701133529,-26.5758413525,38.2723551684,1.8309165037,-30.2421130775,5.0979,-4.8095,18.482,-0.12462,0.09604,0.04412,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
0.1805,rehab,danger_fast_jerk,88.7187643293,-665.3047350824,253.1087356478,-177.3901292029,0.1431997012,-149.9816446126,533.0018,-1.6935,-602.6296,-2093.6989,65.5713,-707.1093,79.4946652033,27.8408740187,82.6929871336,-23.2676419894,-88.9771724536,-39.4293759733,-35.2372296453,-19.4147447211,-22.460200433,38.0129235191,-1.5505205508,-31.3667416009,6.2383,-4.7573,18.6766,-0.11454,0.08459,0.04715,0.0019,0.00182,0.002,0.00145,0.00155,0.0014,0.036,0.0385,0.0405,passive,2
