t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0005,rehab,mild_boundary_hold,150.6276770089,-666.7763128744,145.2932541738,-177.38821856,0.1439293223,-149.9880486766,12.1512,3.2539,-40.2281,189.9218,-100.7964,-154.8963,73.9662890605,24.9181619476,78.844011135,-17.3781923306,-89.2047483922,-44.4797655841,-5.1880462347,-6.9368880912,-6.057593841,4.0514825743,2.3257335982,-2.4319770174,4.7016,-1.7519,4.9079,-0.03764,0.01386,0.02921,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.0205,rehab,mild_boundary_hold,150.8910737282,-666.7323940341,144.4701302203,-177.3901783218,0.1414423847,-149.9845282094,14.1884,1.138,-42.0843,13.7974,-110.7903,-30.7286,73.8917931764,24.8313710209,78.761246433,-17.3119257678,-89.1811520676,-44.5174216997,-2.2615421768,-1.7422045768,-2.2188763515,2.5751737046,0.0338988648,-1.33363454,4.7532,-1.6454,4.9284,-0.03725,0.01765,0.02821,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.0405,rehab,mild_boundary_hold,151.1952142942,-666.7307925318,143.6098812821,-177.3911461566,0.1433882588,-149.9873365202,12.7031,-1.1777,-41.4572,-76.4222,-20.0501,97.0936,73.8758273734,24.8484737645,78.7552560809,-17.2751853824,-89.2033924376,-44.5331109657,-1.6429050657,-0.5094343802,-0.7878488454,1.7512962552,-1.1694825591,-0.6854635256,4.6661,-1.6371,4.8017,-0.03444,0.0154,0.02935,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.0605,rehab,mild_boundary_hold,151.3991991379,-666.779503528,142.8118414875,-177.3894585305,0.1431399029,-149.9833527323,11.1315,0.336,-38.2006,-34.4045,39.995,72.6186,73.8260769738,24.8109936457,78.7297324792,-17.2418739176,-89.2279313699,-44.5448402407,-0.8074709749,-0.5613591536,-0.7456263461,1.7027531564,0.0669813026,-1.4989897654,4.6975,-1.6968,4.8812,-0.03501,0.01427,0.0299,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.0805,rehab,mild_boundary_hold,151.6404760054,-666.717352303,142.0818581656,-177.3890697711,0.1426787281,-149.9851008731,11.327,0.4221,-38.5525,-21.5121,-16.1662,41.4069,73.8435285345,24.8260193984,78.725431027,-17.2070752561,-89.2007131855,-44.5930705563,-0.8195610407,-0.3709735453,-0.9125396166,2.7189471902,0.9996662684,-1.7390665447,4.9489,-1.6639,5.2245,-0.03731,0.01515,0.02769,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.1005,rehab,mild_boundary_hold,151.8522773131,-666.7626210565,141.2697424681,-177.3902051138,0.1454379998,-149.9813882306,10.2711,-0.3106,-36.5443,-7.1063,17.2023,107.0099,73.7932945321,24.7961547039,78.6932308945,-17.13311603,-89.1879447192,-44.6144029025,-1.5594081915,-1.2669046822,-1.5977245018,1.9752397824,-0.2406462503,-0.7706689075,4.8849,-2.0022,5.2697,-0.04044,0.02169,0.03395,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.1205,rehab,mild_boundary_hold,152.0513182777,-666.729777988,140.6200860488,-177.391649917,0.1426933414,-149.9844618453,11.0427,1.1102,-34.2721,26.5214,-14.4017,71.4463,73.7811522068,24.7753432111,78.661522047,-17.1280656648,-89.2103390355,-44.6238973126,-1.7639595811,-1.1960502199,-1.4927068021,0.8277664908,-0.3344108751,-1.0091361686,5.2328,-1.843,5.2821,-0.04054,0.01207,0.03331,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.1405,rehab,mild_boundary_hold,152.2939854792,-666.7182149584,139.8988592958,-177.389147131,0.1419444301,-149.986240882,11.3319,-0.8867,-33.6864,-7.0066,-20.0447,81.781,73.7227361489,24.7483126951,78.6335226225,-17.1000053703,-89.2013211542,-44.6547683492,-2.5586588519,-0.892463634,-1.5672727609,1.528993804,-0.0632147196,-1.4950366013,4.5466,-1.7297,4.9579,-0.03604,0.01507,0.02922,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.1605,rehab,mild_boundary_hold,152.504594759,-666.7652463446,139.27262806,-177.38656222,0.1424010524,-149.9881652714,10.7624,0.3084,-31.0008,-57.5136,49.7937,117.9969,73.6788058527,24.7396446657,78.5988311365,-17.0669059127,-89.2128676243,-44.6836987767,-1.5314069636,-0.2060094425,-1.059273537,2.0802230783,-0.5414282297,-1.6928122135,4.8221,-1.621,4.8868,-0.03664,0.01617,0.03145,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.1805,rehab,mild_boundary_hold,152.724483013,-666.7058803318,138.6588258026,-177.3906940073,0.1429417796,-149.9802686751,9.0314,1.105,-28.9666,-101.5116,-20.8517,84.4481,73.6614798704,24.7400723174,78.591151681,-17.0167964472,-89.2229782834,-44.7224808378,-1.7980971693,-0.5749009285,-0.7890667119,1.9612407707,-0.9022006901,-1.245783831,4.9594,-1.6153,4.8968,-0.03173,0.01677,0.03074,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
0.2005,rehab,mild_boundary_hold,152.8658494628,-666.7210448263,138.1139651063,-177.3918428467,0.1423393158,-149.9835485976,6.702,-0.5257,-27.6229,-49.1653,-28.8175,51.1328,73.6068819659,24.7166486286,78.5672684681,-16.9884562818,-89.2489556519,-44.7335301299,-0.6046695197,-0.6928924632,-0.6530444858,1.8289522194,0.1574557718,-0.2240262158,4.8171,-1.693,4.8638,-0.03673,0.01599,0.03132,0.00128,0.0012,0.00124,0.00086,0.00089,0.00082,0.0175,0.0182,0.0188,passive,1
