t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0005,rehab,large_fast,80.22195935976615,-666.6340870253039,262.48022091056623,-177.38955969463373,0.13310750075304456,-149.98549992503848,0.7444,0.1148,-0.7221,-23.023,-4.0279,28.3157,84.42619248191909,30.03407846582998,85.85560487048461,-27.966283162434895,-89.09211052788628,-35.68874782986111,-0.0,-0.0,-5.4387762995049506e-05,0.020005967881944444,0.06785074869791667,-0.06785074869791667,2.0619,0.7685,3.2388,0.01725,-0.02816,-0.04961,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.021,rehab,large_fast,80.22197000959443,-666.6339767969044,262.4807476501311,-177.38952789551433,0.13308514069186408,-149.9855082442181,0.4913,0.0739,-0.4565,-22.1525,-3.4387,25.153,84.42619248191909,30.03403087653736,85.85560487048461,-27.96627468532986,-89.09211052788628,-35.68873935275607,-0.0,-0.0,-0.004228648572865099,0.007595486111111111,-0.0,-0.0,2.0126,0.7621,2.7227,0.01011,-0.02463,-0.04473,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.0412,rehab,large_fast,80.22189205012116,-666.6338126022133,262.481056671798,-177.38951628807857,0.13306634819319613,-149.98551530401036,-0.0062,0.0019,0.0546,-20.8031,-2.3377,19.8086,84.42618568344872,30.033990085715114,85.85562526589572,-27.96627468532986,-89.09211900499132,-35.68873935275607,-0.0,-0.05441495687654703,0.026969531975170172,0.016572740342881944,-0.06785074869791667,-0.0,2.0061,0.7965,3.1805,0.00487,-0.02344,-0.04324,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.0607,rehab,large_fast,80.22190154949827,-666.6338642997301,262.48152622224995,-177.38945750280595,0.13303467149221507,-149.98551523094915,-0.4598,-0.0479,0.4976,-19.3579,-1.3407,15.7455,84.42618568344872,30.033962891833617,85.85561166895498,-27.966300116644966,-89.09211052788628,-35.68873935275607,0.05441495687654703,-0.0,0.019198880337252474,-0.043385823567708336,-0.0,-0.0,2.1049,0.6981,2.8093,0.0078,-0.01994,-0.04441,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.0809,rehab,large_fast,80.22032924133904,-666.633785073327,262.4834019084616,-177.38933115152608,0.13293502085438888,-149.98567664726943,-0.8805,-0.0765,0.8828,-17.8333,-0.4299,12.9227,84.42604971404123,30.033806527015006,85.85559807201423,-27.96629163953993,-89.09211900499132,-35.68871392144097,-0.0,-0.05441495687654703,-0.006145817218440594,-0.007332695855034722,-0.0,-0.0,2.0157,0.7312,2.888,0.00373,-0.0206,-0.04785,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.1013,rehab,large_fast,80.21431055067522,-666.6332626607164,262.49161391878084,-177.38876805490733,0.13255289606181916,-149.98619627158322,-1.253,-0.073,1.1577,-16.6955,0.3123,12.1174,84.42551943335202,30.03311308303682,85.85554368425123,-27.966223822699654,-89.09210205078125,-35.688722398546005,-0.05441495687654703,-0.05441495687654703,-0.004534579739712253,0.009519788953993056,-0.0,-0.0,2.0187,0.7523,3.3499,-0.00447,-0.02493,-0.04748,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.121,rehab,large_fast,80.16724162333553,-666.6361615715313,262.5360825826879,-177.38580313451928,0.13041211952609594,-149.99015783833224,-1.5992,-0.0459,1.368,-14.9684,1.0524,12.1555,84.42145394806815,30.02985661572749,85.85440833969872,-27.96548631456163,-89.09211900499132,-35.688815646701386,-0.2176666259765625,-0.16324487062964108,-0.08827133934096534,0.0681728786892361,-0.0,-0.0,2.213,0.7341,3.4527,0.0224,-0.02152,-0.05153,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.1406,rehab,large_fast,80.11904835334134,-666.6402839881096,262.5822684307823,-177.38349439496812,0.1287559778753587,-149.9936727506305,-1.8084,-0.0173,1.4644,-14.2283,1.5155,14.2661,84.41729328419902,30.026708923944152,85.85247757411238,-27.963231404622395,-89.09211052788628,-35.68943447536892,-0.2176666259765625,-0.16324487062964108,-0.08776825253326113,0.13895670572916666,-0.0,-0.13570149739583334,1.9561,0.7016,2.877,0.00715,-0.01746,-0.04536,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.1609,rehab,large_fast,80.06604773983075,-666.6410681382464,262.6239143805031,-177.38337154233102,0.1285637423347579,-149.9948930532446,-2.1533,0.0113,1.8106,-17.3622,1.5024,21.1886,84.41267712281481,30.023588426042313,85.8503020635926,-27.95805189344618,-89.09209357367621,-35.6927744547526,-0.16324487062964108,-0.10882991375309406,-0.10070574165570854,0.2682410346137153,-0.0,-0.13570149739583334,2.2629,0.7907,3.5438,0.01919,-0.03213,-0.05403,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
0.1807,rehab,large_fast,80.03942143786043,-666.6386999333765,262.6426582537922,-177.38512737647605,0.12971144536875845,-149.9935444315316,-2.5227,0.0437,2.3385,-26.377,1.1152,33.7789,84.41032485206529,30.022011180915456,85.84877240775835,-27.952745225694443,-89.09206814236111,-35.696419609917534,-0.16324487062964108,-0.10882991375309406,-0.1325973661819307,0.3968726264105903,-0.0,-0.2714114718967014,2.1598,0.7519,3.1681,0.00476,-0.02949,-0.05282,0.0010842340998351574,0.0010001200716942549,0.0008382695959880948,0.0004649730690289289,0.0005000359378755093,0.0005742319044657052,0.009005180560052395,0.009485418908298016,0.011597619391977787,passive,1
