t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0007,rehab,safe_midrange_fast,80.21832897117893,-666.6352002489633,262.4749862978811,-177.65194335023872,0.2920545466188734,-149.85213358466618,0.2534,0.0927,-0.6045,-7.3289,-2.6478,29.0662,84.42813004597579,30.063835370658648,85.69202687480661,-27.52301534016927,-89.11315070258246,-35.81671820746528,-0.0,-0.0,-0.017947961788366336,0.006663004557291666,-0.06785074869791667,0.06785074869791667,-2.1559,-0.8061,-1.1862,-0.01609,-0.00135,0.04302,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.021,rehab,safe_midrange_fast,80.21826275840898,-666.6352303353926,262.4753077294728,-177.65190260050932,0.29203597203472725,-149.85214862770388,0.184,0.0594,-0.3627,-7.6488,-2.3983,24.5645,84.42811644903504,30.063814975247524,85.69202007633625,-27.523040771484375,-89.11315070258246,-35.816709730360245,-0.05441495687654703,-0.05441495687654703,0.0008362118560488861,-0.026889377170138888,-0.0,-0.0,-2.1105,-0.6748,-1.0529,-0.01494,-0.00426,0.04452,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.041,rehab,safe_midrange_fast,80.21816254492391,-666.6351372454667,262.47554802760527,-177.6519029338873,0.29201597250817846,-149.8521727855867,0.0178,0.0011,0.0955,-8.696,-1.8853,16.9027,84.42811644903504,30.063787781366027,85.69202687480661,-27.523023817274304,-89.1131591796875,-35.81669277615017,-0.0,-0.05441495687654703,0.005969056988706683,-0.0074005126953125,-0.06785074869791667,0.06785074869791667,-2.1628,-0.6724,-1.2659,-0.0177,-0.00425,0.04805,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.0607,rehab,safe_midrange_fast,80.21818395082576,-666.6350718965916,262.4760327565189,-177.65185802638936,0.29199440899994245,-149.85218090005415,-0.1981,-0.0397,0.4939,-10.3575,-1.323,11.694,84.42812324750541,30.06376058748453,85.692033673277,-27.52303229437934,-89.11315070258246,-35.816684299045136,-0.05441495687654703,-0.0,0.022523332350324877,0.019675360785590276,-0.0,-0.0,-2.2821,-0.7573,-1.6225,-0.03603,-0.00281,0.04514,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.0808,rehab,safe_midrange_fast,80.21619397326789,-666.6347687067436,262.48077284105284,-177.65151346236922,0.29175730551733364,-149.85235580735727,-0.4729,-0.064,0.8462,-12.8713,-0.7231,9.143,84.42800087503868,30.063515842551052,85.6920064793955,-27.523023817274304,-89.11315070258246,-35.81669277615017,-0.05441495687654703,-0.0,-0.01573845891669245,0.007434421115451389,0.06785074869791667,-0.0,-2.2325,-0.7672,-1.4639,-0.04292,-0.00012,0.04386,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.1006,rehab,safe_midrange_fast,80.20968340270034,-666.6346181426775,262.49489619603196,-177.65052197887528,0.2910245670544497,-149.85290688965694,-0.7142,-0.057,0.9729,-14.8479,-0.1243,8.5434,84.42759976528659,30.06269322763575,85.69181612222502,-27.522930569118923,-89.11315070258246,-35.8166758219401,-0.0,-0.05441495687654703,-0.0023590692199102724,0.03067864312065972,0.06785074869791667,0.06785074869791667,-2.2647,-0.768,-1.1848,-0.04288,0.0076,0.04102,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.1209,rehab,safe_midrange_fast,80.1869468516787,-666.6370260544551,262.5271988731887,-177.6483284270933,0.28946136112080906,-149.85479886841028,-1.0843,-0.0347,1.1001,-18.5877,0.7603,11.2269,84.42541745629642,30.060157398186107,85.69051081591313,-27.522269354926216,-89.11315070258246,-35.81674363878038,-0.16324487062964108,-0.2176666259765625,-0.11407833288211633,0.09108649359809028,-0.0,-0.06785074869791667,-2.1321,-0.8004,-0.4344,-0.02997,0.00313,0.04014,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.1411,rehab,safe_midrange_fast,80.14949742193642,-666.6409832460299,262.5723690427807,-177.6463932354837,0.28806466811898457,-149.85715054682387,-1.5571,-0.031,1.3394,-26.1896,1.5984,20.0362,84.42275925438003,30.05772354579208,85.6885596549157,-27.520031399197048,-89.11315070258246,-35.81722683376736,-0.16324487062964108,-0.10882991375309406,-0.08547716801709468,0.1388210720486111,0.06785074869791667,-0.06785074869791667,-2.1785,-0.6514,-0.7167,-0.03148,0.00662,0.04427,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.1609,rehab,safe_midrange_fast,80.1200132759174,-666.6411827422276,262.5984134621866,-177.64645705094173,0.28803903394675096,-149.85737722749283,-2.0629,-0.0241,1.7017,-34.5425,1.8657,33.0979,84.41961836106707,30.055344081161046,85.6866968740331,-27.51590304904514,-89.11314222547743,-35.81988864474826,-0.16324487062964108,-0.10882991375309406,-0.09483186325224319,0.2936045328776042,-0.0,-0.20355224609375,-2.1016,-0.6906,-0.4933,-0.02341,-0.0011,0.04748,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
0.1809,rehab,safe_midrange_fast,80.0669787232773,-666.6381204424324,262.62816858598455,-177.64903391861074,0.28976867316190114,-149.85646071579708,-2.6491,0.0231,2.3091,-43.432,1.7383,48.4831,84.41581801612779,30.053250152285734,85.68490207785428,-27.509477403428818,-89.11309983995226,-35.824313693576386,-0.2176666259765625,-0.10882991375309406,-0.10798690342667079,0.39713541666666663,0.06785074869791667,-0.2714114718967014,-2.2494,-0.6384,-1.0643,-0.01784,0.00249,0.04946,0.0008158885757438838,0.001000023796223104,0.0009098275913856924,0.0005507274181582034,0.000501415750477463,0.00041397270979359746,0.01111246645450592,0.010600005276501179,0.011704548262059689,passive,0
