t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0003,rehab,small_slow,80.20030589922452,-666.6349496896387,262.48084280145946,-177.651580037489,0.2917593447660773,-149.85393419174,-0.1835,-0.0201,0.1263,6.1532,0.5766,0.3058,84.42656639778968,30.06315552362121,85.69229201515122,-27.523074679904514,-89.11318461100261,-35.81648084852431,-0.0,-0.05441495687654703,0.017444874980662127,0.009833441840277778,-0.06785074869791667,0.06785074869791667,-2.6854,-0.1296,-2.1894,-0.04438,0.0099,0.07133,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.0206,rehab,small_slow,80.2009096128827,-666.6350124713975,262.4803679884268,-177.6516111928869,0.29177099453248445,-149.85387184466697,-0.1005,-0.0171,0.0748,6.0815,0.5378,-1.6397,84.42660718861192,30.063189515973082,85.69227841821048,-27.523083157009548,-89.11319308810764,-35.81648932562934,-0.0,-0.0,0.005819490640470297,0.028500027126736112,-0.0,0.06785074869791667,-2.8523,-0.0862,-2.4644,-0.06947,0.01642,0.06709,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.0409,rehab,small_slow,80.20186789560327,-666.6349695452241,262.48009200621914,-177.65162960634584,0.2917944019438189,-149.8537815155318,0.0252,-0.0106,-0.0032,5.0446,0.4543,-4.228,84.42668197178604,30.063230306795326,85.6922716197401,-27.523074679904514,-89.11319308810764,-35.81650627983941,0.05441495687654703,-0.0,-0.016037591613165224,-0.0,-0.0,-0.0,-2.9212,0.1559,-2.1379,-0.06452,0.02533,0.06834,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.0609,rehab,small_slow,80.20232194664158,-666.6349670235562,262.4798930245105,-177.65165242452665,0.2918001041478236,-149.85373252665212,0.0685,-0.0037,-0.0304,2.1512,0.354,-4.1223,84.42674315801942,30.06325070220645,85.69228521668084,-27.523066202799477,-89.11319308810764,-35.81650627983941,0.05441495687654703,-0.0,0.002563023331141708,-0.006306966145833333,-0.0,-0.0,-2.8894,-0.0309,-2.8867,-0.05742,0.01902,0.07611,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.0807,rehab,small_slow,80.20209075853737,-666.6350903177478,262.48025858234234,-177.65161425797842,0.29178287104476297,-149.8537440670832,0.029,0.0039,-0.0066,-2.6019,0.231,-1.276,84.42672956107866,30.06325070220645,85.69225802279935,-27.523074679904514,-89.11318461100261,-35.81651475694444,-0.0,-0.0,-0.005336799243889232,0.021786159939236112,-0.0,-0.0,-2.7814,-0.0018,-1.7287,-0.07133,0.00856,0.06147,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.1008,rehab,small_slow,80.19739265633689,-666.6358540335368,262.4832557975644,-177.65149221319513,0.29168310998415625,-149.85406647574405,0.1091,0.0253,-0.1461,-9.5048,0.0117,4.4096,84.42645082379332,30.063135128210085,85.69209485951036,-27.52294752332899,-89.11318461100261,-35.816565619574654,-0.05441495687654703,-0.0,-0.018464645536819306,0.013037787543402778,-0.06785074869791667,-0.0,-2.742,-0.0082,-1.5601,-0.05796,0.01466,0.06752,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.1208,rehab,small_slow,80.1921639378457,-666.6362100384985,262.4880537782795,-177.6514167868845,0.29164400299924925,-149.85429496613122,-0.0669,0.0336,-0.0894,-18.5449,-0.1345,12.9512,84.42594093851524,30.062835995513613,85.69184331610651,-27.52251519097222,-89.11318461100261,-35.81674363878038,-0.05441495687654703,-0.05441495687654703,-0.024331725469910272,0.04375033908420139,0.06785074869791667,-0.0,-2.7936,0.0109,-2.2099,-0.0676,0.02488,0.06914,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.1411,rehab,small_slow,80.18714242911265,-666.6349795562512,262.49130748633405,-177.65252904495856,0.2924390755339429,-149.85381338150114,-0.7708,0.012,0.4552,-29.975,-0.1947,25.48,84.42550583641128,30.062530064346767,85.69124505071356,-27.52059088812934,-89.1131591796875,-35.81748962402344,-0.0,-0.05441495687654703,-0.027574595838490097,0.102081298828125,-0.0,-0.06785074869791667,-2.796,0.1354,-2.2922,-0.05328,0.01305,0.0676,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.1609,rehab,small_slow,80.18244761983702,-666.6331501239373,262.4936505642405,-177.65378669255725,0.29330347992081335,-149.85320352503555,-1.4505,-0.0133,0.9994,-42.5272,-0.4004,41.1625,84.42498235419245,30.062183342357674,85.69061279296875,-27.51766628689236,-89.11316765679253,-35.81874423556857,-0.0,-0.0,-0.03639901038443688,0.2680799696180555,-0.06785074869791667,-0.06785074869791667,-2.9344,0.0532,-2.5775,-0.0653,0.00596,0.07053,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
0.1808,rehab,small_slow,80.15436845090876,-666.6309341528222,262.508221708031,-177.65702492465616,0.29556165521906214,-149.85100241820854,-2.4086,-0.0247,1.9424,-55.55,-0.4281,59.1921,84.42249411403543,30.061027602394027,85.68843728244894,-27.510257297092014,-89.1131083170573,-35.8233642578125,-0.2176666259765625,-0.05441495687654703,-0.16202114596225248,0.383054945203993,-0.0,-0.339262220594618,-2.8781,-0.0936,-2.6008,-0.0601,0.01974,0.06772,0.0008830495062284172,0.0009999999310821295,0.0011441560927778482,0.00045663982746191323,0.0004999999655410647,0.0005347493570297956,0.011630482040345669,0.010127462446689606,0.008572631515562534,passive,0
