t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0005,rehab,mild_small_fast,5.758991611,-666.5424245992,318.2083310792,-177.393355493,0.1436493862,-149.9846957817,-46.6092,3.4048,21.1396,1026.5062,-138.1315,-225.4604,84.1101240255,30.2304379157,85.8282014208,-28.356417678,-88.7734749824,-35.2935806796,1.6983434713,0.1691292721,3.1649199636,-0.8595389724,0.6308579753,-0.0811593733,5.5308,1.6245,3.6573,0.0062,0.00585,0.02101,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.0205,rehab,mild_small_fast,4.9975284388,-666.4946680831,318.5829295038,-177.3868358723,0.143525377,-149.9880719949,-29.5371,1.3708,16.3203,680.6971,-65.2651,-256.4733,84.1426407816,30.2400311559,85.8746851245,-28.381796127,-88.7614639278,-35.2738023319,1.553332136,0.7901947531,1.4834504056,-1.6783059322,0.5702474814,2.0589941446,5.6135,1.7613,3.5836,0.00234,0.00286,0.02204,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.0405,rehab,mild_small_fast,4.5775059289,-666.4875908954,318.8611411892,-177.3919130484,0.1419226086,-149.9858071257,-19.3813,0.7942,10.8807,440.0429,-44.708,-279.1254,84.1722573109,30.2620457058,85.8875394371,-28.4235499153,-88.7506650832,-35.2112209138,1.2628230146,0.6908944474,0.9476593473,-1.2735204166,0.5384195733,1.6376567827,5.469,1.8919,3.7078,0.00421,0.00554,0.01894,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.0605,rehab,mild_small_fast,4.2222767602,-666.4628999538,319.0181558349,-177.3888733584,0.1408975946,-149.9876916913,-11.9354,-0.4175,5.1552,461.2451,4.1619,-260.3653,84.1931537022,30.2676669338,85.9125914984,-28.4327369437,-88.7399271449,-35.2082960606,0.3825935919,0.2461713646,0.5432648984,-0.4293304825,0.4591345135,0.1089460696,4.9942,1.5972,3.3538,0.00044,0.00581,0.01597,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.0805,rehab,mild_small_fast,4.1000889128,-666.5042900337,319.0673507217,-177.3783248101,0.144002856,-149.9847493059,-0.9315,0.9607,0.466,498.2064,43.4065,-219.1736,84.1875610546,30.2718925604,85.909270033,-28.4407231346,-88.7322997026,-35.2068630711,-0.0123703873,0.3216391283,-0.319738467,-0.512226913,-0.5869761417,-0.862823649,5.5355,1.6774,3.7115,-0.00134,0.00789,0.01828,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.1005,rehab,mild_small_fast,4.1850173176,-666.4244728162,319.0367976959,-177.3869074837,0.1418157846,-149.982185962,7.9928,1.3188,-3.6117,443.2594,-41.755,-218.1471,84.1926588867,30.280532499,85.8998019597,-28.4532260202,-88.7634061906,-35.2428090066,-0.4378614893,-0.0876793315,0.1074823972,-0.09767816,-0.5087281322,-0.8616346963,-0.0953,1.7166,6.3607,-0.00972,0.03974,-0.00548,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.1205,rehab,mild_small_fast,4.4198021504,-666.4515387792,318.9228825147,-177.38609808,0.1416343163,-149.9855169431,16.7989,-0.7095,-8.2598,511.9104,-28.9472,-260.6803,84.170046595,30.2683853871,85.9135693289,-28.444630261,-88.7526488279,-35.2413284589,-1.3633959858,-0.9131375189,-0.2961396491,1.6846658416,0.1960908759,0.8191134364,-0.0928,1.5588,6.2846,-0.00627,0.03506,-0.00553,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.1405,rehab,mild_small_fast,4.8569728874,-666.4528536544,318.7064041661,-177.386707085,0.1417248704,-149.9806700567,28.4692,0.1609,-14.0389,485.4007,51.0598,-267.2401,84.1381230472,30.2440069982,85.8879563738,-28.3858393866,-88.7555625555,-35.2100444691,-0.7768851367,-1.2182447741,-1.0770887042,1.7789523006,-0.3849946344,-0.6147929634,-0.0925,1.6014,6.5125,-0.00864,0.03972,-0.00808,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.1605,rehab,mild_small_fast,5.5585719834,-666.4451029653,318.3613258508,-177.3903909771,0.1437515516,-149.9821080032,36.2149,1.3329,-18.9494,3886.2857,22.5687,-2186.4252,84.1389711896,30.2196555962,85.8704857807,-28.373472169,-88.7680486133,-35.2659201775,-1.3839958638,-0.6158102165,-0.4014353895,1.7252796616,0.6058300487,-2.2237338444,-0.3071,1.6927,6.7723,-0.00997,0.03814,-0.00919,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.1805,rehab,mild_small_fast,6.3055695642,-666.399538755,317.948426523,-177.3897973386,0.1431947086,-149.9878841393,183.9207,1.0636,-101.4959,3908.5231,-25.7368,-2192.6612,84.0827632127,30.2193745895,85.8718989582,-28.3168282001,-88.7313293536,-35.2989938229,-10.1946837569,-3.80323294,-6.2836452883,10.3279276962,0.3154527075,-8.2062184145,-0.1804,1.8331,7.723,-0.01075,0.05093,-0.01036,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.2005,rehab,mild_small_fast,12.9153989929,-666.4025572908,314.3014888147,-177.389710618,0.1411717494,-149.9832096081,192.5558,0.3034,-106.6559,-3175.4146,-31.7655,1738.5032,83.7311838393,30.0675262786,85.6191399692,-27.9603550611,-88.755430505,-35.594168914,-8.7905903614,-5.6535386517,-7.2574658847,9.8090218282,-0.3276607038,-8.400143215,0.1178,2.1039,7.9054,-0.00931,0.0474,-0.0051,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.2205,rehab,mild_small_fast,14.0078032342,-666.3874027089,313.6821909989,-177.3889697193,0.1402696964,-149.9836996945,56.9041,-0.207,-31.9558,-3227.3154,6.6206,1767.1033,83.7311395982,29.9932330435,85.5816003228,-27.924467327,-88.7444357817,-35.6349995515,-2.1286201492,-1.8915139021,-2.3069041125,2.7481564836,-0.9810016099,-1.6060294088,-0.0494,1.4442,6.4019,-0.01045,0.03912,-0.00505,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
0.2405,rehab,mild_small_fast,15.1915626517,-666.41083634,313.0232568406,-177.3902585085,0.1484249107,-149.985646446,63.4632,0.5682,-35.9718,329.965,17.756,-235.3771,83.6460390333,29.9918657225,85.5268638047,-27.8504288018,-88.7946705694,-35.6584100904,-4.4743944225,-1.5307169406,-2.0130330799,4.1916030963,-0.4798955181,-3.2601514724,0.2547,1.5348,6.6926,-0.00843,0.03959,-0.00773,0.00122,0.00116,0.00119,0.00078,0.00081,0.00075,0.0158,0.0165,0.017,passive,1
