t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0006,rehab,medium,80.22332934307238,-666.6333240068847,262.4827157972215,-177.38938999770494,0.13296469329061036,-149.98537639983726,1.0239,0.1473,-0.8497,-38.5318,-6.0489,34.3629,84.42630805591546,30.033840519366876,85.85563886283647,-27.966300116644966,-89.09212748209636,-35.68875630696615,-0.0,0.05441495687654703,0.019620385500464108,-0.030348036024305556,-0.0,-0.0,2.7607,0.858,2.6099,0.00127,-0.0061,-0.06197,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.0209,rehab,medium,80.22305364501729,-666.633265675406,262.4829575620662,-177.38937041212205,0.13297151306717012,-149.98540283013034,0.6206,0.0863,-0.5237,-34.8209,-5.1611,29.8616,84.42628086203396,30.03381332548538,85.85564566130685,-27.96629163953993,-89.09211052788628,-35.68875630696615,-0.05441495687654703,-0.0,0.0017540053565903465,0.040283203125,-0.0,-0.0,2.8445,0.7854,2.3983,0.00259,-0.01829,-0.06307,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.0406,rehab,medium,80.2223400521,-666.6333594385326,262.4835645505507,-177.389312436805,0.13293076680712992,-149.9854810907388,-0.1106,-0.0171,0.0695,-27.5434,-3.4235,21.6478,84.42621967580058,30.033772534663132,85.8556320643661,-27.96630859375,-89.09211052788628,-35.68873935275607,-0.05441495687654703,-0.0,0.01838306389232673,0.0196075439453125,-0.0,0.06785074869791667,2.8937,0.834,2.2681,0.01714,-0.01239,-0.05517,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.0608,rehab,medium,80.22163411221662,-666.6333865348084,262.48357218034647,-177.38931932946417,0.132935700391279,-149.98554217503587,-0.7454,-0.0915,0.5878,-21.3202,-1.8021,15.4371,84.42615848956721,30.03376573619276,85.85563886283647,-27.966300116644966,-89.09211052788628,-35.68873935275607,-0.0,0.05441495687654703,0.005336799243889232,-0.0217437744140625,-0.0,-0.0,2.8669,0.7443,2.2123,0.01538,-0.02162,-0.06114,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.0808,rehab,medium,80.21731303037724,-666.6335914943277,262.48606287943227,-177.38913687078158,0.13280557034516338,-149.98592431885297,-1.2328,-0.1307,0.9896,-17.0076,-0.4717,12.0194,84.42578457369663,30.033561782081527,85.85561846742536,-27.966300116644966,-89.09211052788628,-35.68873087565104,-0.05441495687654703,-0.05441495687654703,0.00651973308903156,-0.023184882269965276,0.06785074869791667,-0.0,2.6677,0.8076,1.8134,0.00351,-0.01292,-0.0562,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.1012,rehab,medium,80.20159292335829,-666.6344267135878,262.4969881859445,-177.38837878473095,0.13226360381108476,-149.98727348911856,-1.4508,-0.1199,1.1237,-14.0371,0.7233,11.344,84.42442487962175,30.03271197328473,85.85543490872524,-27.966198391384548,-89.09211052788628,-35.68873935275607,-0.16324487062964108,-0.10882991375309406,-0.025263115911200496,0.0032297770182291665,-0.0,-0.0,2.8176,0.9445,2.5933,0.03137,-0.02513,-0.06177,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.1209,rehab,medium,80.14088401649305,-666.640607501559,262.54911070649064,-177.38484169276597,0.12974725747158317,-149.9923941567942,-1.6342,-0.0765,1.2448,-11.2386,1.867,12.1272,84.41919685590385,30.029149574808553,85.85370129877978,-27.965240478515625,-89.09210205078125,-35.68883260091146,-0.2720815828531095,-0.16324487062964108,-0.1544612469059406,0.09284125434027778,-0.0,-0.0,2.8714,0.7567,2.6434,0.01343,-0.02619,-0.06022,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.1408,rehab,medium,80.09851399095233,-666.6446222970254,262.58455945071125,-177.3831731936845,0.12852185166447644,-149.99554015718192,-1.8475,-0.0315,1.4505,-10.7917,2.526,15.5658,84.4164230799911,30.027354778629718,85.85246397717164,-27.963909573025173,-89.09211052788628,-35.689078436957466,-0.2720815828531095,-0.16324487062964108,-0.10062416001121596,0.1255035400390625,-0.0,-0.06785074869791667,2.8124,0.8057,2.7603,0.0021,-0.01753,-0.06624,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.1609,rehab,medium,80.04508508057388,-666.6443588908338,262.62747906265025,-177.38303423029654,0.1283263632798535,-149.99676435757027,-2.1721,0.0206,1.8955,-17.2718,2.3568,25.3359,84.41088232663598,30.023438859694075,85.85007091559986,-27.958085801866318,-89.09209357367621,-35.69269816080729,-0.16324487062964108,-0.16324487062964108,-0.05786178135635829,0.281278822157118,-0.0,-0.20355224609375,2.8427,0.7667,2.8905,0.00142,-0.01726,-0.06442,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.1807,rehab,medium,80.01960409683116,-666.6406494370184,262.64761823245624,-177.38471172330742,0.12941684000230252,-149.99531898540903,-2.5024,0.0796,2.4834,-29.6297,1.6157,40.0249,84.40861843600132,30.021623668104116,85.84872481846573,-27.952821519639755,-89.09206814236111,-35.696351793077255,-0.10882991375309406,-0.10882991375309406,-0.11137254167311263,0.4274495442708333,-0.06785074869791667,-0.2714114718967014,2.7322,0.7719,3.1536,0.00945,-0.01614,-0.06488,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.2007,rehab,medium,79.99364497114681,-666.6359436182584,262.67224522520667,-177.3870737018818,0.13101552489456525,-149.992973728307,-3.0706,0.119,3.3234,-47.6331,0.6014,58.507,84.40696640770034,30.020114407681003,85.84737872133161,-27.94769287109375,-89.09203423394096,-35.69971720377604,-0.16324487062964108,-0.16324487062964108,-0.13004114132116337,0.4207526312934028,-0.0,-0.2714114718967014,2.8004,0.8327,2.8681,0.0148,-0.01384,-0.06289,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
0.2209,rehab,medium,79.90174169007841,-666.6335506566726,262.77204282392887,-177.38928930593497,0.13253495452303332,-149.98965748501547,-4.1304,0.1086,4.6419,-66.8811,-0.2494,76.2455,84.39819638091738,30.012302965220837,85.83986641156791,-27.928653293185764,-89.09171210394965,-35.712170071072045,-0.3809114966062036,-0.3809114966062036,-0.3266597030186417,0.7159254286024306,-0.0,-0.4749637179904514,2.7705,0.7416,3.1298,0.00043,-0.01032,-0.06428,0.0009338908712379634,0.0010000265901908278,0.0008836952620185912,0.0006038934807293117,0.0004982045502401888,0.0004169631574768573,0.008648098446428776,0.011091460473835468,0.011656949296593666,passive,0
