t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0005,rehab,danger_high_force,-39.9165367978,-666.2649950371,337.6463047541,-177.389281866,0.1414853364,-149.9867561888,-53.9576,3.0775,40.8914,1332.639,-42.821,-2076.5335,86.3175806586,31.3951147648,87.3870044532,-30.7485285234,-88.8121629682,-33.2912086233,0.2362945359,2.2830639854,1.2719715627,0.4701986709,4.5536209511,-4.3464315701,15.9554,5.0165,14.2685,-0.00864,0.04425,0.05702,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.0205,rehab,danger_high_force,-40.7630622697,-666.2073449207,338.1529455319,-177.3872582317,0.1413572777,-149.982415868,-30.695,2.6875,9.7727,993.6248,3.823,-1035.3423,86.319517242,31.4182316245,87.4081432462,-30.7644454467,-88.7576967739,-33.3376597788,-0.0426361942,0.0286219916,0.8419077363,-2.0618910099,0.8929984721,-0.298683982,15.1885,4.7899,13.456,-0.0041,0.03852,0.0738,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.0405,rehab,danger_high_force,-41.1443349863,-666.1574944132,338.0372111324,-177.3902588696,0.144919639,-149.986799158,-14.2126,3.2304,-0.5223,742.3848,-11.6929,-218.1833,86.3158752108,31.3962596444,87.4206807626,-30.8310041637,-88.7764430293,-33.3031559826,0.5214853704,-0.2670745075,0.3190896066,0.3806541798,0.5933593685,-0.1705060756,14.4938,4.7265,13.4793,-0.00422,0.04196,0.05052,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.0605,rehab,danger_high_force,-41.3315663636,-666.0781282972,338.1320545247,-177.3904602429,0.144504188,-149.984935416,-0.9996,2.2198,1.0453,825.3428,-44.3849,-216.34,86.3403766568,31.4075486442,87.4209068304,-30.7492192796,-88.7339623992,-33.3444800219,0.1434649359,-1.0561612363,-4.2797400313,2.5136237431,0.417707971,1.2048462607,-3.4091,4.9698,19.5001,-0.02047,0.13238,-0.02936,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.0805,rehab,danger_high_force,-41.1843174729,-666.0687023639,338.0790242517,-177.3903832018,0.1407014415,-149.9843928799,18.8011,1.455,-9.1759,902.3621,10.7362,-331.985,86.3216138083,31.354013195,87.2494911614,-30.730459214,-88.7597347104,-33.2549621322,0.1185402354,-0.9526647702,0.1582707011,0.6918777103,-0.9229514853,1.4050547101,-3.0658,5.2228,19.3671,-0.01545,0.12929,-0.04346,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.1005,rehab,danger_high_force,-40.5795219889,-666.0199274775,337.7650194859,-177.3853049952,0.1453890656,-149.9857648868,35.0949,2.6493,-12.2341,765.3558,39.473,-242.1182,86.3451182662,31.3694420534,87.4272376585,-30.7215441711,-88.7708804586,-33.2882778334,-0.5727640447,2.274132734,3.1704031191,1.4217815225,-0.6957534433,0.9508701871,-4.5194,5.9855,20.979,-0.0216,0.13892,-0.05375,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.1205,rehab,danger_high_force,-39.7805205935,-665.9627323293,337.5896613714,-177.385178491,0.1441689798,-149.9810943387,49.4153,3.0339,-18.8606,731.4765,-24.5078,-201.5992,86.2987032465,31.4449785043,87.3763072861,-30.6735879531,-88.7875648482,-33.2169273247,-3.1961909429,-1.4308501843,-1.6496647866,3.6601415776,0.9611232374,-0.5768782806,-4.2603,5.4831,20.1343,-0.02795,0.13136,-0.03895,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.1405,rehab,danger_high_force,-38.6029083539,-665.8985699172,337.0105952707,-177.3947158188,0.1430910403,-149.9828079866,64.354,1.6689,-20.298,804.877,-56.3547,21.2406,86.2172706285,31.312208046,87.361251067,-30.575138508,-88.7324355291,-33.3113529647,-2.4887824204,-4.3233628291,-1.3178078931,2.2094882762,0.657115071,-4.3201295984,-3.4365,5.3598,20.9149,-0.03267,0.13066,-0.0536,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.1605,rehab,danger_high_force,-37.2063613431,-665.8959747833,336.7777397546,-177.3930973551,0.1428175762,-149.984040313,81.6104,0.7798,-18.011,8568.4359,-25.6554,-3313.8955,86.1991519497,31.2720439912,87.3235949704,-30.5852084221,-88.7612802453,-33.3897325086,-4.6348212491,-0.7204738248,-4.1955119792,2.0208361097,-1.8231370588,-3.7619958814,-4.1278,4.7461,20.3997,-0.03361,0.14205,-0.04261,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.1805,rehab,danger_high_force,-35.3384915398,-665.8673798522,336.2901560818,-177.3948528884,0.1408701671,-149.9903036852,407.0914,0.6427,-152.8539,8153.1084,-16.7659,-3494.8261,86.0318777786,31.283389093,87.1934305878,-30.4943050636,-88.8053610115,-33.4618327999,-20.0163016357,-9.5166833822,-12.3971671441,19.055082776,1.1390376254,-16.3196805148,-3.6582,6.0606,24.4578,-0.04756,0.15754,-0.03685,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.2005,rehab,danger_high_force,-20.9227046657,-665.8702659001,330.6635854172,-177.3859807604,0.1376546148,-149.980567798,407.7348,0.1091,-157.804,-7601.1223,35.11,2762.7517,85.3984998842,30.8913766559,86.8277082846,-29.823005111,-88.7157187403,-34.0425197292,-17.8870270273,-11.0728852483,-12.4142819039,19.9130842778,1.2246827807,-16.4506630793,-2.5557,5.9983,22.542,-0.03213,0.1407,-0.03645,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.2205,rehab,danger_high_force,-19.0291013339,-665.8630151566,329.9779950762,-177.3898678839,0.1454326269,-149.9831077804,103.0465,2.0471,-42.3438,-7319.9349,5.0371,2660.5695,85.3163966975,30.8404736831,86.6968593117,-29.6977816925,-88.7563737002,-34.1198593231,-3.5727169506,-1.4215514955,-7.2080113709,6.8721705119,-0.363307701,-5.5034677648,-2.4966,5.5507,20.8556,-0.03151,0.12722,-0.0346,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.2405,rehab,danger_high_force,-16.8008437265,-665.7883809482,328.9698337276,-177.3858710599,0.1402770075,-149.9875044148,114.9374,0.3106,-51.3812,457.3572,-14.9415,-278.294,85.2555912062,30.834514596,86.5393878298,-29.5481182906,-88.7302510484,-34.2626584398,-4.9861111008,-1.3847321708,-2.9700625679,8.222251138,-1.9212693473,-5.3971700955,-1.9598,5.1257,20.0918,-0.03524,0.13723,-0.02862,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
0.2605,rehab,danger_high_force,-14.4316069633,-665.8505910721,327.9227452747,-177.3894209858,0.1411614009,-149.984219167,121.3408,1.4495,-53.4756,457.8658,51.7419,-255.031,85.1169522534,30.7850843963,86.578056809,-29.368891647,-88.8332244741,-34.3357461269,-8.3494291636,-5.3198849239,-2.9599513457,7.5458509869,0.198334593,-4.3500024223,-2.3374,5.4601,20.7927,-0.02454,0.13904,-0.03519,0.00165,0.00158,0.00172,0.00118,0.00125,0.00115,0.029,0.0315,0.033,passive,2
