t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0003,rehab,medium,80.22501793527623,-666.6342449553111,262.4773414595283,-177.65174960302306,0.2919343144027117,-149.85151050203498,0.8555,0.1531,-0.7846,-31.232,-5.0269,32.2334,84.42870111748724,30.063658610428913,85.69198608398438,-27.523023817274304,-89.11313374837239,-35.81676907009548,0.05441495687654703,-0.0,-0.024515284170018563,7.62939453125e-05,0.06785074869791667,-0.0,-1.53,-0.3249,0.0315,-0.00497,-0.01811,0.02719,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.0205,rehab,medium,80.22407287135825,-666.634158557913,262.4778232268847,-177.65173521049044,0.2919135302564555,-149.8515920628017,0.5269,0.0954,-0.4934,-28.5266,-4.4731,27.5598,84.42861953584274,30.06360422266592,85.69199968092512,-27.523006863064236,-89.11314222547743,-35.81676907009548,0.05441495687654703,-0.0,0.016187157961401608,0.028288099500868056,-0.06785074869791667,-0.0,-1.4932,-0.2753,-0.1198,-0.01552,-0.00447,0.02419,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.0407,rehab,medium,80.22272078769491,-666.6342259805431,262.4785581673777,-177.6516768410482,0.2918617063007229,-149.8517247959688,-0.0947,-0.0062,0.0526,-23.7832,-3.3869,19.5662,84.42850396184637,30.06354303643255,85.69199968092512,-27.523023817274304,-89.11315070258246,-35.816752115885414,-0.0,-0.05441495687654703,-0.007070409189356436,0.009757147894965278,-0.0,-0.0,-1.5449,-0.3708,-0.9259,-0.00156,-0.01208,0.03217,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.0607,rehab,medium,80.22177584304585,-666.6342898128643,262.47917268837404,-177.65162580253016,0.29182500433795716,-149.85180627217147,-0.6441,-0.08,0.5248,-20.27,-2.3269,14.2134,84.42842238020188,30.06349544713993,85.69199288245476,-27.52303229437934,-89.11315070258246,-35.816752115885414,-0.05441495687654703,-0.05441495687654703,-0.025140743444461634,-0.009816487630208334,-0.0,-0.06785074869791667,-1.4053,-0.2401,-0.1318,0.00378,-0.00586,0.02944,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.0805,rehab,medium,80.21980204942345,-666.6343217806531,262.48033902453983,-177.65154801347452,0.29175894727643475,-149.85198463726937,-1.1018,-0.1238,0.9073,-17.6188,-1.2631,11.2516,84.42825241844253,30.063393470084314,85.69199288245476,-27.52303229437934,-89.1131591796875,-35.81674363878038,-0.05441495687654703,-0.0,-0.01835587001082921,-0.030110677083333332,-0.06785074869791667,-0.0,-1.4806,-0.4328,-0.7432,0.00558,-0.00831,0.03205,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.1007,rehab,medium,80.20004509594953,-666.6350075164576,262.4935782518157,-177.65062348479302,0.2911049471959093,-149.8536843772245,-1.3619,-0.1235,1.0429,-15.3291,-0.2012,10.6195,84.42653920390818,30.062312513294785,85.69185691304726,-27.52294752332899,-89.11315070258246,-35.816752115885414,-0.16324487062964108,-0.10882991375309406,-0.04977840008121906,0.0010511610243055555,-0.0,-0.06785074869791667,-1.5631,-0.4071,-0.4663,0.00181,-0.00586,0.03267,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.1205,rehab,medium,80.16228359423012,-666.63816967811,262.52361603329325,-177.64853846273095,0.2896088703122176,-149.85691157873376,-1.6141,-0.0952,1.1685,-13.9152,1.1566,12.5247,84.42328273659885,30.060164196656483,85.69104109660233,-27.52254909939236,-89.11315070258246,-35.81676907009548,-0.2176666259765625,-0.16324487062964108,-0.09824469538018255,0.028652615017361112,-0.0,-0.06785074869791667,-1.5857,-0.3534,-0.5336,-0.01135,0.00159,0.03243,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.1407,rehab,medium,80.09815149460259,-666.6453952733584,262.5813368358045,-177.64540467763499,0.2873685375557653,-149.8620453375074,-1.8992,-0.0766,1.3918,-15.3557,2.4535,18.3861,84.41776237865486,30.056404642539448,85.68845767786007,-27.520048353407116,-89.11314222547743,-35.81711663140191,-0.2176666259765625,-0.16324487062964108,-0.09048764068301361,0.1456451416015625,-0.0,-0.06785074869791667,-1.5556,-0.1788,-0.2725,0.00297,0.00977,0.03483,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.1608,rehab,medium,80.06033656742812,-666.647502221744,262.61154923672217,-177.64487865788928,0.28693584485731916,-149.86345580378446,-2.274,-0.0464,1.8438,-21.283,2.8639,29.2809,84.4144855159344,30.05429711672339,85.68682604497022,-27.516937255859375,-89.11314222547743,-35.81894768608941,-0.2176666259765625,-0.10882991375309406,-0.07575535538172957,0.2452426486545139,-0.0,-0.20355224609375,-1.5409,-0.3852,-0.2872,-0.00185,-0.00787,0.03741,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
0.1808,rehab,medium,80.01720063828658,-666.6436323066482,262.63808511883303,-177.64737746526666,0.2886069973428932,-149.86197698310565,-2.6302,0.0228,2.4507,-30.7253,2.6028,43.1902,84.41067837252476,30.05193804750348,85.6848680855024,-27.509468926323784,-89.1131083170573,-35.82416110568576,-0.10882991375309406,-0.05441495687654703,-0.05734509760790532,0.3855726453993055,-0.0,-0.2714114718967014,-1.6117,-0.3309,-0.8454,-0.00851,0.00027,0.03718,0.0009783424902707338,0.0009997376473620534,0.000828063057269901,0.0004277801199350506,0.0004993709153495729,0.0004697145486716181,0.01151824090629816,0.01122745405882597,0.011699353344738483,passive,0
