t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0,rehab,unsafe_sim_high_accel,80.2138,-666.6341,262.4799,0.0,90.0,0.0,-554.8658,0.0,549.3124,-895.3846,-0.0,-1757.4952,44.2295,0.0,0.0,0.0,0.0,0.0,148.9967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.02,rehab,unsafe_sim_high_accel,69.1638,-666.6341,273.2592,0.0,90.0,0.0,-562.9834,0.0,525.3629,-607.7292,-0.0,-1907.4256,47.1909,0.0,0.0,0.0,0.0,0.0,147.3914,0.0,0.0,0.0,0.0,0.0,1.2283,1.0445,27.9448,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.04,rehab,unsafe_sim_high_accel,57.7586,-666.6341,283.2972,0.0,90.0,0.0,-573.0283,0.0,477.3078,-33.2433,-0.0,-2172.8496,50.1055,0.0,0.0,0.0,0.0,0.0,143.2558,0.0,0.0,0.0,0.0,0.0,2.4372,2.0234,27.7801,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.06,rehab,unsafe_sim_high_accel,46.2434,-666.6341,292.4514,0.0,90.0,0.0,-570.6926,-0.0,428.9403,539.5929,-0.0,-2369.4001,52.9275,0.0,0.0,0.0,0.0,0.0,137.2706,0.0,0.0,0.0,0.0,0.0,3.6076,2.8751,27.5084,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.08,rehab,unsafe_sim_high_accel,34.8821,-666.6341,300.6244,0.0,90.0,0.0,-555.9763,-0.0,380.2604,1110.7793,-0.0,-2497.077,55.6124,0.0,0.0,0.0,0.0,0.0,129.4357,0.0,0.0,0.0,0.0,0.0,4.7212,3.5462,27.1341,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.1,rehab,unsafe_sim_high_accel,23.9459,-666.6341,307.7631,0.0,90.0,0.0,-528.2164,-0.0,330.8369,1685.6395,0.0,-2561.3758,58.1177,0.0,0.0,0.0,0.0,0.0,119.6432,0.0,0.0,0.0,0.0,0.0,5.7603,3.9944,26.6631,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.12,rehab,unsafe_sim_high_accel,13.7021,-666.6341,313.8549,0.0,90.0,0.0,-487.3939,0.0,280.2589,2300.0592,0.0,-2506.4992,60.404,0.0,0.0,0.0,0.0,0.0,107.8583,0.0,0.0,0.0,0.0,0.0,6.7086,4.1917,26.1028,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.14,rehab,unsafe_sim_high_accel,4.4036,-666.6341,318.9205,0.0,90.0,0.0,-434.6199,0.0,230.1685,2892.6048,0.0,-2393.2331,62.4352,0.0,0.0,0.0,0.0,0.0,94.3133,0.0,0.0,0.0,0.0,0.0,7.551,4.1256,25.462,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.16,rehab,unsafe_sim_high_accel,-3.7196,-666.6341,323.0048,0.0,90.0,0.0,-371.0998,0.0,182.5401,3390.9102,0.0,-2296.9168,64.1793,0.0,0.0,0.0,0.0,0.0,79.281,0.0,0.0,0.0,0.0,0.0,8.2744,3.8003,24.7508,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
0.18,rehab,unsafe_sim_high_accel,-10.4677,-666.6341,326.1666,0.0,90.0,0.0,-298.4444,0.0,137.8238,3805.1271,0.0,-2177.538,65.6088,0.0,0.0,0.0,0.0,0.0,62.9984,0.0,0.0,0.0,0.0,0.0,8.8673,3.2362,23.9805,0.0,0.0,0.0,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.05,0.05,0.05,synthetic_risk,2
